timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674383886532,578,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-13,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383886606,617,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-16,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,617,0,0
1674383886919,451,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-17,text,false,,1079,1648,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,451,0,0
1674383886682,836,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383887225,384,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-16,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383887111,641,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,200,OK,Performance Test & Load Testing 1-13,text,true,,705,1420,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,641,0,0
1674383887003,808,https://angobackend.nitishgarg.org/api/all-banner,200,OK,Performance Test & Load Testing 1-14,text,true,,29483,359,8,8,https://angobackend.nitishgarg.org/api/all-banner,806,0,0
1674383887370,631,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-17,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,631,0,0
1674383887811,436,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-14,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,436,0,0
1674383887753,575,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-13,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383879046,9270,Banners,,"Number of samples in transaction : 16, number of failing samples : 4",Performance Test & Load Testing 1-13,,false,,38241,14797,8,8,null,5416,12,0
1674383887518,835,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,1361,7,7,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383887609,825,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-16,,true,,220,1397,7,7,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383888002,576,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-17,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383888435,382,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-16,,true,,218,1385,7,7,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,0,0,0
1674383888248,836,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-14,text,true,,730,1393,7,7,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,836,0,0
1674383888578,576,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-17,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383888818,629,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-16,text,true,,982,1381,7,7,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,629,0,0
1674383889084,404,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,412,7,7,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383888354,1200,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,200,OK,Performance Test & Load Testing 1-15,text,true,,1791,1422,7,7,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,1200,0,0
1674383889155,451,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-17,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,451,0,0
1674383864509,9077,Categories,,"Number of samples in transaction : 17, number of failing samples : 5",Performance Test & Load Testing 1-17,,false,,30039,16212,7,7,null,5587,16020,0
1674383889448,387,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-16,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383889489,403,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383889606,392,https://angobackend.nitishgarg.org/user/all-users,200,OK,Performance Test & Load Testing 1-17,text,true,,2263,359,8,8,https://angobackend.nitishgarg.org/user/all-users,392,0,0
1674383889734,469,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-18,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,469,0,0
1674383889835,384,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-16,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383889892,452,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-14,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,452,0,0
1674383889555,836,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383889999,836,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-17,text,true,,11549,1344,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,836,0,0
1674383890220,638,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,200,OK,Performance Test & Load Testing 1-16,text,true,,952,1389,8,8,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,638,0,0
1674383890204,654,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-18,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,654,0,0
1674383889726,1265,https://angobackend.nitishgarg.org/user/login,200,OK,Performance Test & Load Testing 1-21,text,true,,952,1372,8,8,https://angobackend.nitishgarg.org/user/login,1265,0,646
1674383890345,832,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-14,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,832,0,0
1674383890991,213,https://angobackend.nitishgarg.org/api/uid-token?uid=q7gY83eEC0Pw8UzHpyH8tWVuu3q2,500,Internal Server Error,Performance Test & Load Testing 1-21,text,false,,365,505,8,8,https://angobackend.nitishgarg.org/api/uid-token,213,0,0
1674383889725,1478,Login,,"Number of samples in transaction : 2, number of failing samples : 1",Performance Test & Load Testing 1-21,,false,,1317,1877,8,8,null,1478,1,646
1674383890836,387,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-17,text,true,,312,1334,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,387,0,0
1674383890859,384,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-16,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383883011,8222,Users,200,"Number of samples in transaction : 14, number of failing samples : 0",Performance Test & Load Testing 1-16,,true,,20275,14401,8,8,null,4657,9,0
1674383890859,399,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-18,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383891177,404,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383890403,1204,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-15,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1204,0,0
1674383891204,610,https://angobackend.nitishgarg.org/api/all-category,200,OK,Performance Test & Load Testing 1-21,text,true,,20757,361,8,8,https://angobackend.nitishgarg.org/api/all-category,609,0,0
1674383891258,580,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-18,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383891244,815,https://angobackend.nitishgarg.org/api/admin,200,OK,Performance Test & Load Testing 1-16,text,true,,13494,1308,8,8,https://angobackend.nitishgarg.org/api/admin,815,0,0
1674383891582,587,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383891814,467,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-21,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,467,0,0
1674383891719,625,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-20,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,625,0,0
1674383891223,1179,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,200,OK,Performance Test & Load Testing 1-17,text,true,,1701,1390,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,1179,0,0
1674383891607,828,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383891838,656,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,200,OK,Performance Test & Load Testing 1-18,text,true,,598,1413,8,8,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,656,0,0
1674383892169,441,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-14,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,441,0,0
1674383892345,387,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-20,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383892494,412,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-18,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383892611,457,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-14,text,false,,1079,1647,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,457,0,0
1674383892733,389,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-20,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383892402,813,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-17,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383892060,1167,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-16,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1167,0,0
1674383892436,839,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383884655,8602,Ad Listing,200,"Number of samples in transaction : 9, number of failing samples : 0",Performance Test & Load Testing 1-15,,true,,19989,12313,8,8,null,4428,18,0
1674383892906,463,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-18,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,463,0,0
1674383893370,443,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-18,text,false,,1079,1648,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,443,0,0
1674383893215,634,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-17,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,634,0,0
1674383893069,848,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,200,OK,Performance Test & Load Testing 1-14,text,true,,737,1387,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,848,0,0
1674383893228,833,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-16,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383893276,811,https://angobackend.nitishgarg.org/api/all-banner,200,OK,Performance Test & Load Testing 1-15,text,true,,29483,359,8,8,https://angobackend.nitishgarg.org/api/all-banner,809,0,0
1674383893850,387,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-17,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383893917,403,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383893814,629,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-18,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,628,0,0
1674383894087,449,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-15,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,449,0,0
1674383894443,400,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-18,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383894061,815,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-16,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383894320,587,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383894238,805,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-17,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383894843,401,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-18,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383894537,837,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-15,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,837,0,0
1674383895044,388,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-17,,true,,218,1385,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,0,0,0
1674383894907,631,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,200,OK,Performance Test & Load Testing 1-14,text,true,,705,1420,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,631,0,0
1674383895245,458,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-18,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,458,0,0
1674383871203,8471,Categories,,"Number of samples in transaction : 17, number of failing samples : 5",Performance Test & Load Testing 1-18,,false,,30039,16212,8,8,null,5483,16028,0
1674383895375,589,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383894876,1180,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,200,OK,Performance Test & Load Testing 1-16,text,true,,1791,1422,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,1180,0,0
1674383895433,634,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-17,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,634,0,0
1674383895703,394,https://angobackend.nitishgarg.org/user/all-users,200,OK,Performance Test & Load Testing 1-18,text,true,,2263,359,8,8,https://angobackend.nitishgarg.org/user/all-users,394,0,0
1674383895539,588,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383887003,9117,Banners,,"Number of samples in transaction : 16, number of failing samples : 4",Performance Test & Load Testing 1-14,,false,,38241,14797,8,8,null,5739,8,0
1674383895964,406,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,412,7,7,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383896067,389,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-17,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383896370,463,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-15,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,463,0,0
1674383896457,386,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-17,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383896057,820,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-16,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383896098,837,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-18,text,true,,11549,1344,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,837,0,0
1674383896677,483,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-19,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,483,0,0
1674383896935,392,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-18,text,true,,312,1334,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,392,0,0
1674383896843,636,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,200,OK,Performance Test & Load Testing 1-17,text,true,,952,1389,8,8,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,636,0,0
1674383896393,1248,https://angobackend.nitishgarg.org/user/login,200,OK,Performance Test & Load Testing 1-22,text,true,,952,1372,8,8,https://angobackend.nitishgarg.org/user/login,1247,0,617
1674383896832,811,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-15,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,811,0,0
1674383897160,633,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-19,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,633,0,0
1674383897640,203,https://angobackend.nitishgarg.org/api/uid-token?uid=q7gY83eEC0Pw8UzHpyH8tWVuu3q2,500,Internal Server Error,Performance Test & Load Testing 1-22,text,false,,365,505,8,8,https://angobackend.nitishgarg.org/api/uid-token,203,0,0
1674383896392,1451,Login,,"Number of samples in transaction : 2, number of failing samples : 1",Performance Test & Load Testing 1-22,,false,,1317,1877,8,8,null,1450,1,617
1674383897480,386,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-17,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383889606,8252,Users,200,"Number of samples in transaction : 14, number of failing samples : 0",Performance Test & Load Testing 1-17,,true,,20275,14401,8,8,null,4698,10,0
1674383896876,1166,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-16,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1166,0,0
1674383897793,391,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-19,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383897643,589,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383897328,1185,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,200,OK,Performance Test & Load Testing 1-18,text,true,,1701,1390,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,1185,0,0
1674383898185,390,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-19,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383897844,773,https://angobackend.nitishgarg.org/api/all-category,200,OK,Performance Test & Load Testing 1-22,text,true,,20757,361,8,8,https://angobackend.nitishgarg.org/api/all-category,772,0,0
1674383898232,409,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383897867,798,https://angobackend.nitishgarg.org/api/admin,200,OK,Performance Test & Load Testing 1-17,text,true,,13494,1308,8,8,https://angobackend.nitishgarg.org/api/admin,798,0,0
1674383898042,812,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-16,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383898294,636,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-21,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,636,0,0
1674383898618,453,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-22,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,453,0,0
1674383898641,460,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-15,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,460,0,0
1674383898576,648,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,200,OK,Performance Test & Load Testing 1-19,text,true,,598,1413,8,8,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,648,0,0
1674383898514,835,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-18,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383898930,585,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-21,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383899101,465,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-15,text,false,,1079,1647,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,465,0,0
1674383899225,393,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-19,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383898855,819,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-16,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383891243,8427,Ad Listing,200,"Number of samples in transaction : 9, number of failing samples : 0",Performance Test & Load Testing 1-16,,true,,19989,12313,8,8,null,4328,6,0
1674383898665,1179,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-17,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1179,0,0
1674383899350,628,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-18,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,628,0,0
1674383899619,426,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-19,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,426,0,0
1674383899515,586,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-21,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383899675,585,https://angobackend.nitishgarg.org/api/all-banner,200,OK,Performance Test & Load Testing 1-16,text,true,,29483,359,8,8,https://angobackend.nitishgarg.org/api/all-banner,584,0,0
1674383899978,393,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-18,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383899567,834,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,200,OK,Performance Test & Load Testing 1-15,text,true,,737,1387,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,834,0,0
1674383900045,451,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-19,text,false,,1079,1648,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,451,0,0
1674383899845,823,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-17,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383900261,446,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-16,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,446,0,0
